signal,frame_len,hop_ratio,window,zero_pad_factor,snr_db,fs,duration,hop,n_fft,signal_len,n_frames,mse,mae,frobenius,cosine,pearson,phase_mean,phase_std,energy_err_classical,energy_err_quantum,recon_rmse_classical,runtime_classical_s,runtime_quantum_s
sine,64,0.5,hamming,2,0.0,16000,0.5,32,128,8000,249,9.852183363813379e-31,6.69856133378321e-16,2.0500377477367302e-13,1.0,0.9999999999999999,2.8285049447653964e-18,5.420367402960305e-16,0.21962435981502276,0.21962435981502276,1.6612382047689652e-16,0.0001124579575844109,0.0015517499996349216
sine,64,0.5,blackman,1,inf,16000,0.5,32,64,8000,249,2.811687475518716e-31,3.24363091663281e-16,8.21804688881497e-14,1.0,1.0,9.034860655248453e-14,1.0582840516950127e-11,0.4026619819306844,0.4026619819306843,0.0019222257776761447,5.24159986525774e-05,0.0015703749959357083
sine,64,0.5,blackman,1,20.0,16000,0.5,32,64,8000,249,3.1231118367254506e-31,3.40161326076069e-16,8.287909303835346e-14,0.9999999999999998,0.9999999999999999,-4.514461094108317e-18,3.2854146053820594e-15,0.40223029985484915,0.40223029985484915,0.0018911587303059277,5.016702925786376e-05,0.0017696249997243285
sine,64,0.5,blackman,1,10.0,16000,0.5,32,64,8000,249,3.4065366860143895e-31,3.6724600838476004e-16,8.548992166886701e-14,0.9999999999999998,1.0,2.5637680287528714e-18,9.863328922461785e-16,0.40145576572274205,0.40145576572274205,0.004019407506133343,4.558300133794546e-05,0.0014868329744786024
sine,64,0.5,blackman,1,0.0,16000,0.5,32,64,8000,249,6.393902526732364e-31,5.356705311680536e-16,1.1455852553357804e-13,0.9999999999999998,1.0,4.347258831363565e-18,4.715066257916884e-16,0.4008062195140364,0.4008062195140365,0.013093980060120877,4.983402322977781e-05,0.001612124964594841
sine,64,0.5,blackman,2,inf,16000,0.5,32,128,8000,249,3.7652671857672016e-31,3.642093856150909e-16,1.304376321226137e-13,1.0,1.0,2.4951872339837322e-14,9.287112971893e-12,0.4026619819306844,0.4026619819306844,0.0019222257776761447,9.962503099814057e-05,0.0015077079879119992
sine,64,0.5,blackman,2,20.0,16000,0.5,32,128,8000,249,3.98139281257439e-31,3.7671322792035945e-16,1.309979526800381e-13,1.0,0.9999999999999999,-3.34404525489505e-19,4.061767106387203e-15,0.40223029985484915,0.40223029985484915,0.0018911587303059277,8.19999841041863e-05,0.0014125000452622771
sine,64,0.5,blackman,2,10.0,16000,0.5,32,128,8000,249,4.291057893023124e-31,4.0885313334683627e-16,1.3530729038567483e-13,1.0,0.9999999999999999,9.516595454555496e-18,1.2968763443401766e-15,0.40145576572274205,0.40145576572274216,0.004019407506133343,8.324999362230301e-05,0.0015867920010350645
sine,64,0.5,blackman,2,0.0,16000,0.5,32,128,8000,249,7.512649424599701e-31,5.91278681278727e-16,1.7756398529399348e-13,1.0,1.0,2.67523620391604e-18,5.245461612617359e-16,0.4008062195140365,0.4008062195140366,0.013093980060120877,8.62079905346036e-05,0.0016799580189399421
sine,64,0.25,rect,1,inf,16000,0.5,16,64,8000,497,9.665675012632393e-31,5.642999621123951e-16,2.0859919644455239e-13,1.0,0.9999999999999998,7.692817990046042e-18,3.4790082379898424e-15,2.9742430556013892,2.97424305560139,7.792779370657088e-17,7.666699821129441e-05,0.0031658749794587493
sine,64,0.25,rect,1,20.0,16000,0.5,16,64,8000,497,9.909196171938178e-31,5.751745767106571e-16,2.1271770030898474e-13,0.9999999999999999,1.0,-8.139587818869043e-18,2.409092593098192e-15,2.974582429714858,2.974582429714858,8.044174872627396e-17,0.00011454202467575669,0.0029877079650759697
sine,64,0.25,rect,1,10.0,16000,0.5,16,64,8000,497,1.1249024868976453e-30,6.299078551495894e-16,2.1849126044263984e-13,0.9999999999999998,0.9999999999999998,1.81500242959344e-18,1.120461209418797e-15,2.975175598481237,2.9751755984812367,8.67191956995417e-17,9.741605026647449e-05,0.0029154160292819142
sine,64,0.25,rect,1,0.0,16000,0.5,16,64,8000,497,2.031034311151226e-30,9.53521152226121e-16,2.9293136910559636e-13,1.0,1.0,-2.72250364439016e-18,7.66187924610608e-16,2.975588386894957,2.975588386894958,1.2868234145975358e-16,7.741601439192891e-05,0.002881208958569914
sine,64,0.25,rect,2,inf,16000,0.5,16,128,8000,497,1.2080253669166405e-30,6.423052543321004e-16,3.2969236143664714e-13,1.0000000000000002,1.0,7.308875168401275e-18,3.544553274125838e-15,2.97424305560139,2.9742430556013892,7.450281414156254e-17,0.00016183301340788603,0.003245249972678721
sine,64,0.25,rect,2,20.0,16000,0.5,16,128,8000,497,1.2234165742643404e-30,6.5063366062224975e-16,3.3294285760244714e-13,1.0000000000000002,1.0,-3.0296579017059728e-18,2.329445733973157e-15,2.974582429714858,2.974582429714858,8.007013218130699e-17,0.00014783302322030067,0.0032228329801000655
sine,64,0.25,rect,2,10.0,16000,0.5,16,128,8000,497,1.4149843552471776e-30,7.172839597836429e-16,3.5001226897962556e-13,0.9999999999999998,1.0,-3.811505102146224e-18,1.1303673406911415e-15,2.975175598481237,2.975175598481238,8.335105702309088e-17,0.00014945800649002194,0.0030209580436348915
sine,64,0.25,rect,2,0.0,16000,0.5,16,128,8000,497,2.4838907562513864e-30,1.0690429891447836e-15,4.598252403415837e-13,1.0,1.0,-6.01045035338443e-18,8.703295842937643e-16,2.975588386894958,2.975588386894957,1.1158668437848946e-16,0.00014629197539761662,0.0032085829880088568
sine,64,0.25,hann,1,inf,16000,0.5,16,64,8000,497,3.663601846354782e-31,3.606698960945929e-16,1.2970887266817906e-13,1.0000000000000002,1.0,-6.7740637601858426e-15,4.20162719542815e-12,0.46767348712900964,0.46767348712900964,0.0019222257776761447,9.962497279047966e-05,0.0029494999907910824
sine,64,0.25,hann,1,20.0,16000,0.5,16,64,8000,497,3.885805950827526e-31,3.724118638827556e-16,1.3233840594212572e-13,0.9999999999999999,1.0,-1.9099410182183275e-17,3.1860340257142495e-15,0.4677341596416837,0.4677341596416837,0.0018911587303059277,0.00011654198169708252,0.003043083008378744
sine,64,0.25,hann,1,10.0,16000,0.5,16,64,8000,497,4.130030862074454e-31,3.9983236894393386e-16,1.3508169582293517e-13,0.9999999999999999,1.0,-4.663160088340069e-18,1.0890522905992519e-15,0.46777582181239846,0.46777582181239846,0.004019407506133343,7.333396933972836e-05,0.00283912499435246
sine,64,0.25,hann,1,0.0,16000,0.5,16,64,8000,497,7.634164680136054e-31,5.872409683699977e-16,1.791857030575712e-13,1.0,1.0,-2.303656929868597e-18,4.85943237549911e-16,0.4674494257375897,0.4674494257375897,0.013093980060120877,8.783402154222131e-05,0.003037540998775512
sine,64,0.25,hann,2,inf,16000,0.5,16,128,8000,497,4.436903877031556e-31,3.9572269265274852e-16,1.9989429984731407e-13,1.0,1.0,1.4838273131998155e-15,3.680741658023262e-12,0.46767348712900964,0.46767348712900964,0.0019222257776761447,0.00016212498303502798,0.002989166008774191
sine,64,0.25,hann,2,20.0,16000,0.5,16,128,8000,497,4.759559550600337e-31,4.093410513090725e-16,2.049447686465039e-13,0.9999999999999999,1.0,-7.322836725551995e-18,3.7136665341388874e-15,0.4677341596416839,0.4677341596416837,0.0018911587303059277,0.00014874996850267053,0.0030970840016379952
sine,64,0.25,hann,2,10.0,16000,0.5,16,128,8000,497,5.177068623774347e-31,4.440098989341e-16,2.1183790473890236e-13,1.0000000000000002,0.9999999999999999,-4.858621888450132e-18,1.427908667390911e-15,0.46777582181239846,0.46777582181239846,0.004019407506133343,0.00014537503011524677,0.0031147500267252326
sine,64,0.25,hann,2,0.0,16000,0.5,16,128,8000,497,9.057818859388054e-31,6.442111909466711e-16,2.768502835230057e-13,1.0,1.0,-2.0244257868542216e-19,4.928563572320271e-16,0.4674494257375897,0.4674494257375897,0.013093980060120877,0.00017195794498547912,0.003060124989133328
sine,64,0.25,hamming,1,inf,16000,0.5,16,64,8000,497,4.575774547828858e-31,3.886342048027371e-16,1.384833992812364e-13,1.0000000000000002,1.0,2.0006911396979996e-17,2.873309103118189e-14,0.5557468373282345,0.5557468373282345,1.2078246506785142e-16,7.624999852851033e-05,0.0028922500205226243
sine,64,0.25,hamming,1,20.0,16000,0.5,16,64,8000,497,4.575944295484539e-31,3.884768066522125e-16,1.3883212973396637e-13,1.0,0.9999999999999999,1.1727708006603766e-18,3.667639565374905e-15,0.5558090994843929,0.5558090994843932,1.2762320058593436e-16,8.358299965038896e-05,0.0029894590261392295
sine,64,0.25,hamming,1,10.0,16000,0.5,16,64,8000,497,4.832321944549636e-31,4.1321519296380566e-16,1.4227793678357089e-13,0.9999999999999998,1.0,8.097703147416886e-19,1.6137526572595206e-15,0.5558504516906054,0.5558504516906054,1.2823532322191072e-16,0.0001653329818509519,0.0030161250033415854
sine,64,0.25,hamming,1,0.0,16000,0.5,16,64,8000,497,7.968294846080801e-31,5.946774813482294e-16,1.8428781158657287e-13,1.0000000000000002,1.0,3.1134272446102855e-18,7.496205293603379e-16,0.5555067922707608,0.5555067922707608,1.7685126442098147e-16,0.00014108401956036687,0.0029957080259919167
sine,64,0.25,hamming,2,inf,16000,0.5,16,128,8000,497,5.648170296826793e-31,4.203487715108331e-16,2.1427296007056372e-13,1.0000000000000002,0.9999999999999999,-3.293531331854558e-17,2.7955876623799308e-14,0.5557468373282345,0.5557468373282345,1.105565953810967e-16,0.00016095902537927032,0.0031390830408781767
sine,64,0.25,hamming,2,20.0,16000,0.5,16,128,8000,497,5.309047677022791e-31,4.1848071277805865e-16,2.1281312135646268e-13,1.0,1.0,-1.1958073699590626e-17,3.6962888529114475e-15,0.5558090994843932,0.5558090994843929,1.1354477179743983e-16,0.00016187498113140464,0.0029978329548612237
sine,64,0.25,hamming,2,10.0,16000,0.5,16,128,8000,497,5.6876730085241345e-31,4.503581910201488e-16,2.195712038454962e-13,1.0,0.9999999999999999,2.652695858636566e-19,1.403030323379864e-15,0.5558504516906054,0.5558504516906054,1.1854155403067843e-16,0.00015024997992441058,0.003230834030546248
sine,64,0.25,hamming,2,0.0,16000,0.5,16,128,8000,497,9.752073341572398e-31,6.638956878589515e-16,2.881180641558769e-13,1.0,1.0,1.1099437934821421e-18,6.475347328157744e-16,0.5555067922707608,0.5555067922707606,1.6016082691558144e-16,0.00015874998643994331,0.0030722079682163894
sine,64,0.25,blackman,1,inf,16000,0.5,16,64,8000,497,2.8388828272722468e-31,3.2693624680359983e-16,1.1596506288721783e-13,1.0000000000000002,1.0,3.4662483592103845e-14,1.0641529912295301e-11,0.19230272348245625,0.19230272348245625,0.0019222257776761447,0.00011587503831833601,0.0029065420385450125
sine,64,0.25,blackman,1,20.0,16000,0.5,16,64,8000,497,3.030385198512881e-31,3.3744104552355996e-16,1.161184609120238e-13,1.0000000000000002,1.0,-4.244313373818506e-18,3.2312851717056555e-15,0.19233226164980363,0.19233226164980363,0.0018911587303059277,8.56249826028943e-05,0.0029917500214651227
sine,64,0.25,blackman,1,10.0,16000,0.5,16,64,8000,497,3.2836679011938584e-31,3.6323472802302e-16,1.199293220794276e-13,0.9999999999999998,1.0,1.81500242959344e-18,1.0399070905858218e-15,0.1923135581944165,0.1923135581944163,0.004019407506133343,7.091701263561845e-05,0.0028251250041648746
sine,64,0.25,blackman,1,0.0,16000,0.5,16,64,8000,497,6.174048799431539e-31,5.307178338986118e-16,1.6038941669133234e-13,1.0,0.9999999999999999,3.0156963445552543e-18,4.592477793010981e-16,0.19191232085073232,0.19191232085073254,0.013093980060120877,0.00011537497630342841,0.0028422080213204026
sine,64,0.25,blackman,2,inf,16000,0.5,16,128,8000,497,3.8395571421971757e-31,3.6767567511881224e-16,1.8473120104781657e-13,1.0000000000000002,1.0,-5.788259152109316e-15,9.419304319242164e-12,0.19230272348245603,0.19230272348245603,0.0019222257776761447,0.00016416702419519424,0.003092499973718077
sine,64,0.25,blackman,2,20.0,16000,0.5,16,128,8000,497,3.945564999665721e-31,3.7737783159234983e-16,1.85057699856835e-13,0.9999999999999998,0.9999999999999999,-4.956352788505163e-18,3.76602634846439e-15,0.19233226164980363,0.19233226164980363,0.0018911587303059277,0.00014562503201887012,0.0031779580167494714
sine,64,0.25,blackman,2,10.0,16000,0.5,16,128,8000,497,4.221250152159865e-31,4.057311289704771e-16,1.9039894506606397e-13,1.0,0.9999999999999999,3.0436194588566916e-18,1.3027600528062244e-15,0.1923135581944165,0.1923135581944165,0.004019407506133343,0.00014637497952207923,0.0030439160182140768
sine,64,0.25,blackman,2,0.0,16000,0.5,16,128,8000,497,7.393560716264427e-31,5.868883425464277e-16,2.49545277026775e-13,1.0,0.9999999999999999,1.3263479293182831e-18,5.127661668762238e-16,0.19191232085073254,0.19191232085073232,0.013093980060120877,0.00016300001880154014,0.0031405830522999167
sine,128,1.0,rect,1,inf,16000,0.5,128,128,8000,62,2.9089826907922836e-30,1.0231480376474145e-15,1.8313201603285694e-13,1.0000000000000002,1.0,1.4829087778511416e-17,4.454586912428885e-15,0.008169390109336186,0.008169390109336186,0.06391161908970927,2.7708010748028755e-05,0.0003747089649550617
sine,128,1.0,rect,1,20.0,16000,0.5,128,128,8000,62,2.9360997012904295e-30,1.0254056263646383e-15,1.8006409395935036e-13,0.9999999999999999,1.0,1.477312895670571e-17,1.9703193431619093e-15,0.008133647841943816,0.008133647841943816,0.06414915745117726,3.258301876485348e-05,0.00037304096622392535
sine,128,1.0,rect,1,10.0,16000,0.5,128,128,8000,62,2.8729714456231133e-30,1.0709443035005062e-15,1.79885294015347e-13,1.0000000000000002,0.9999999999999999,-2.8594957942714466e-17,1.2957875610439238e-15,0.007955423035387791,0.007955423035387791,0.06632160473985464,2.8875016141682863e-05,0.00037104199873283505
sine,128,1.0,rect,1,0.0,16000,0.5,128,128,8000,62,5.542334387498095e-30,1.618876364552157e-15,2.475327446872572e-13,0.9999999999999999,1.0,-3.805199882787835e-18,5.379562036077788e-16,0.007192448200000555,0.007192448200000555,0.0851696304208821,3.5792007111012936e-05,0.00039070897037163377
sine,128,1.0,rect,2,inf,16000,0.5,128,256,8000,62,2.1491953189297204e-30,8.458122088354461e-16,2.26272791082773e-13,1.0,0.9999999999999999,2.8692885880874447e-16,3.43498710226561e-14,0.008169390109336074,0.008169390109335959,0.06391161908970927,4.679197445511818e-05,0.0004241249989718199
sine,128,1.0,rect,2,20.0,16000,0.5,128,256,8000,62,2.3352444135658806e-30,8.764801842838134e-16,2.316404952364978e-13,0.9999999999999999,0.9999999999999999,1.038036144495799e-17,3.0181542541584684e-15,0.008133647841943816,0.008133647841943816,0.06414915745117726,5.4582953453063965e-05,0.0005294170114211738
sine,128,1.0,rect,2,10.0,16000,0.5,128,256,8000,62,2.3827302631458468e-30,9.475345540390483e-16,2.368489230275116e-13,1.0000000000000002,1.0,7.918173285507039e-18,1.457962455484246e-15,0.007955423035387587,0.007955423035387587,0.06632160473985464,4.600000102072954e-05,0.0004307079943828285
sine,128,1.0,rect,2,0.0,16000,0.5,128,256,8000,62,4.771642850371556e-30,1.4849696363354548e-15,3.284804851307926e-13,0.9999999999999998,1.0,-6.211429220433083e-18,6.179338659863437e-16,0.007192448200000555,0.007192448200000555,0.0851696304208821,5.058397073298693e-05,0.00047316704876720905
sine,128,1.0,hann,1,inf,16000,0.5,128,128,8000,62,9.451174568642077e-31,5.475151544227853e-16,1.0436275561119254e-13,1.0,1.0,-2.206007945759758e-12,1.3370233592010083e-10,0.6309062056076797,0.6309062056076798,0.10771530880811014,3.0124967452138662e-05,0.0003879590076394379
sine,128,1.0,hann,1,20.0,16000,0.5,128,128,8000,62,8.887227548251153e-31,5.486953743553442e-16,1.0194223919992121e-13,1.0000000000000002,1.0,-2.5797016852429293e-17,3.5306119158231847e-15,0.630297477558324,0.630297477558324,0.10788468168416358,3.037502756342292e-05,0.0004295419785194099
sine,128,1.0,hann,1,10.0,16000,0.5,128,128,8000,62,1.0001029898427173e-30,6.000867759203048e-16,1.0843867668327633e-13,1.0,0.9999999999999998,2.75317403284061e-17,2.241340679636166e-15,0.6287974061461861,0.6287974061461861,0.11187090372783452,3.7334044463932514e-05,0.00046200002543628216
sine,128,1.0,hann,1,0.0,16000,0.5,128,128,8000,62,2.2009313980186228e-30,9.952980315199884e-16,1.5369710789854676e-13,1.0,0.9999999999999998,3.301570486536504e-18,6.808664151491465e-16,0.6253461742150207,0.6253461742150207,0.1498617802891929,3.637495683506131e-05,0.0003937089932151139
sine,128,1.0,hann,2,inf,16000,0.5,128,256,8000,62,7.4888843721962115e-31,5.130559439919821e-16,1.3833470458247847e-13,0.9999999999999999,1.0,5.755806897408866e-13,9.210036833135394e-11,0.6309062056076797,0.6309062056076797,0.10771530880811014,4.941702354699373e-05,0.0004142080433666706
sine,128,1.0,hann,2,20.0,16000,0.5,128,256,8000,62,8.389070927898407e-31,5.425537843675945e-16,1.4109218126876717e-13,1.0,1.0,4.029035170010649e-18,3.478590114127579e-15,0.630297477558324,0.630297477558324,0.10788468168416358,7.870799163356423e-05,0.0004312919918447733
sine,128,1.0,hann,2,10.0,16000,0.5,128,256,8000,62,9.40132506076711e-31,5.927251306047874e-16,1.4753247869366016e-13,1.0000000000000002,0.9999999999999998,5.483964536958938e-18,1.7998703277864343e-15,0.6287974061461861,0.628797406146186,0.11187090372783452,4.737498238682747e-05,0.00044837500900030136
sine,128,1.0,hann,2,0.0,16000,0.5,128,256,8000,62,1.881468747566427e-30,9.264199353190408e-16,2.0272743092595537e-13,0.9999999999999999,1.0,4.756499853484793e-19,6.097162901233226e-16,0.6253461742150207,0.6253461742150207,0.1498617802891929,5.770899588242173e-05,0.0005143749876879156
sine,128,1.0,hamming,1,inf,16000,0.5,128,128,8000,62,8.231766512228916e-31,5.329083469607751e-16,1.0138133945256652e-13,1.0,1.0,-1.5338313056943317e-16,4.185365123812047e-14,0.6088105940786459,0.6088105940786459,0.06391161908970927,3.041699528694153e-05,0.00038533296901732683
sine,128,1.0,hamming,1,20.0,16000,0.5,128,128,8000,62,9.44075935766741e-31,5.533035068248422e-16,1.0622729191996754e-13,0.9999999999999997,1.0,6.239408631335935e-17,8.015310628720399e-15,0.6082628127573521,0.6082628127573521,0.06414915745117726,3.7999998312443495e-05,0.00042379199294373393
sine,128,1.0,hamming,1,10.0,16000,0.5,128,128,8000,62,1.0552342655821938e-30,6.174433007188492e-16,1.0980522702718388e-13,1.0,0.9999999999999998,-3.262399311272511e-17,1.1985716662381156e-15,0.6068797666334775,0.6068797666334775,0.06632160473985464,3.708299482241273e-05,0.00038716697599738836
sine,128,1.0,hamming,1,0.0,16000,0.5,128,128,8000,62,2.1137455599063245e-30,9.924944071118635e-16,1.5292850809981108e-13,0.9999999999999997,0.9999999999999998,8.785535023495442e-18,5.093025295676347e-16,0.6035679357913094,0.6035679357913094,0.0851696304208821,3.483297768980265e-05,0.000394499977119267
sine,128,1.0,hamming,2,inf,16000,0.5,128,256,8000,62,9.095822697751563e-31,5.397204967290386e-16,1.4660152004056384e-13,1.0,1.0,3.658028181438835e-16,3.507256800827934e-13,0.6088105940786459,0.6088105940786459,0.06391161908970927,5.05829812027514e-05,0.0004620840190909803
sine,128,1.0,hamming,2,20.0,16000,0.5,128,256,8000,62,8.309161134051698e-31,5.419384559168794e-16,1.4360352019473016e-13,1.0,1.0,7.039619783157494e-17,5.253358025758023e-15,0.6082628127573521,0.6082628127573521,0.06414915745117726,6.437499541789293e-05,0.0004344580229371786
sine,128,1.0,hamming,2,10.0,16000,0.5,128,256,8000,62,9.559727687188492e-31,5.966627955110684e-16,1.5170782578816448e-13,1.0000000000000002,1.0,-6.435264507655897e-18,1.3895176395836362e-15,0.6068797666334775,0.6068797666334775,0.06632160473985464,5.9041951317340136e-05,0.00045420799870043993
sine,128,1.0,hamming,2,0.0,16000,0.5,128,256,8000,62,1.9907053649263672e-30,9.42694115952855e-16,2.105860040230824e-13,1.0,0.9999999999999994,6.994852725712931e-19,6.565420649000159e-16,0.6035679357913094,0.6035679357913093,0.0851696304208821,5.7375000324100256e-05,0.000462208001408726
sine,128,1.0,blackman,1,inf,16000,0.5,128,128,8000,62,8.417676041675996e-31,4.980183207009873e-16,9.648514385775471e-14,1.0,0.9999999999999998,3.997752309172315e-13,3.3578116625500424e-10,0.7001974466391631,0.7001974466391632,0.10771530880811014,3.270898014307022e-05,0.00037720799446105957
sine,128,1.0,blackman,1,20.0,16000,0.5,128,128,8000,62,6.999808303240028e-31,4.908546092827025e-16,9.263268929579803e-14,0.9999999999999998,1.0,-3.922713408579812e-17,5.3860054417089435e-15,0.6994219689307384,0.6994219689307384,0.10788468168416358,3.0333001632243395e-05,0.00041737500578165054
sine,128,1.0,blackman,1,10.0,16000,0.5,128,128,8000,62,8.405976047742259e-31,5.560499155235622e-16,9.834509605146308e-14,1.0,1.0,-8.393823270855518e-19,1.491529286414023e-15,0.6976343378025759,0.6976343378025759,0.11187090372783452,3.2625044696033e-05,0.0003885420155711472
sine,128,1.0,blackman,1,0.0,16000,0.5,128,128,8000,62,1.7831242305258675e-30,9.00490672032266e-16,1.3761238264509965e-13,1.0,1.0,-8.897452667106849e-18,8.725659909567583e-16,0.6940044676589391,0.6940044676589391,0.1498617802891929,3.15000070258975e-05,0.00039425003342330456
